year,month,day,hour,tx_count,sin_month,sin_day,sin_hour,y
0,2,8,18,69338,0.8660254037844386,0.9987165071710528,-1.0,72326.0
0,2,8,19,72872,0.8660254037844386,0.9987165071710528,-0.9659258262890684,79250.0
0,2,8,20,85987,0.8660254037844386,0.9987165071710528,-0.8660254037844386,73142.0
0,2,8,21,81197,0.8660254037844386,0.9987165071710528,-0.7071067811865477,87177.0
0,2,8,22,84534,0.8660254037844386,0.9987165071710528,-0.5000000000000004,95333.0
0,2,8,23,83974,0.8660254037844386,0.9987165071710528,-0.2588190451025207,85244.0
0,2,9,0,77559,0.8660254037844386,0.9680771188662043,0.0,89252.0
0,2,9,1,100384,0.8660254037844386,0.9680771188662043,0.25881904510252074,103744.0
0,2,9,2,72915,0.8660254037844386,0.9680771188662043,0.49999999999999994,98700.0
0,2,9,3,77144,0.8660254037844386,0.9680771188662043,0.7071067811865475,90531.0
0,2,9,4,69904,0.8660254037844386,0.9680771188662043,0.8660254037844386,81766.0
0,2,9,5,60336,0.8660254037844386,0.9680771188662043,0.9659258262890683,73395.0
0,2,9,6,61197,0.8660254037844386,0.9680771188662043,1.0,72959.0
0,2,9,7,65576,0.8660254037844386,0.9680771188662043,0.9659258262890683,67963.0
0,2,9,8,61386,0.8660254037844386,0.9680771188662043,0.8660254037844388,69260.0
0,2,9,9,70047,0.8660254037844386,0.9680771188662043,0.7071067811865476,66716.0
0,2,9,10,61101,0.8660254037844386,0.9680771188662043,0.49999999999999994,75031.0
0,2,9,11,83900,0.8660254037844386,0.9680771188662043,0.258819045102521,69350.0
0,2,9,12,69432,0.8660254037844386,0.9680771188662043,1.2246467991473532e-16,73389.0
0,2,9,13,72974,0.8660254037844386,0.9680771188662043,-0.25881904510252035,76404.0
0,2,9,14,70867,0.8660254037844386,0.9680771188662043,-0.5000000000000001,82686.0
0,2,9,15,77251,0.8660254037844386,0.9680771188662043,-0.7071067811865475,96493.0
0,2,9,16,85346,0.8660254037844386,0.9680771188662043,-0.8660254037844384,112756.0
0,2,9,17,69005,0.8660254037844386,0.9680771188662043,-0.9659258262890683,113664.0
0,2,9,18,72326,0.8660254037844386,0.9680771188662043,-1.0,105495.0
0,2,9,19,79250,0.8660254037844386,0.9680771188662043,-0.9659258262890684,79845.0
0,2,9,20,73142,0.8660254037844386,0.9680771188662043,-0.8660254037844386,76974.0
0,2,9,21,87177,0.8660254037844386,0.9680771188662043,-0.7071067811865477,61761.0
0,2,9,22,95333,0.8660254037844386,0.9680771188662043,-0.5000000000000004,71917.0
0,2,9,23,85244,0.8660254037844386,0.9680771188662043,-0.2588190451025207,69070.0
0,2,10,0,89252,0.8660254037844386,0.8978045395707416,0.0,71550.0
0,2,10,1,103744,0.8660254037844386,0.8978045395707416,0.25881904510252074,94106.0
0,2,10,2,98700,0.8660254037844386,0.8978045395707416,0.49999999999999994,76722.0
0,2,10,3,90531,0.8660254037844386,0.8978045395707416,0.7071067811865475,91349.0
0,2,10,4,81766,0.8660254037844386,0.8978045395707416,0.8660254037844386,86891.0
0,2,10,5,73395,0.8660254037844386,0.8978045395707416,0.9659258262890683,74494.0
0,2,10,6,72959,0.8660254037844386,0.8978045395707416,1.0,73487.0
0,2,10,7,67963,0.8660254037844386,0.8978045395707416,0.9659258262890683,73558.0
0,2,10,8,69260,0.8660254037844386,0.8978045395707416,0.8660254037844388,67288.0
0,2,10,9,66716,0.8660254037844386,0.8978045395707416,0.7071067811865476,64053.0
0,2,10,10,75031,0.8660254037844386,0.8978045395707416,0.49999999999999994,87817.0
0,2,10,11,69350,0.8660254037844386,0.8978045395707416,0.258819045102521,83263.0
0,2,10,12,73389,0.8660254037844386,0.8978045395707416,1.2246467991473532e-16,69386.0
0,2,10,13,76404,0.8660254037844386,0.8978045395707416,-0.25881904510252035,81152.0
0,2,10,14,82686,0.8660254037844386,0.8978045395707416,-0.5000000000000001,87671.0
0,2,10,15,96493,0.8660254037844386,0.8978045395707416,-0.7071067811865475,80930.0
0,2,10,16,112756,0.8660254037844386,0.8978045395707416,-0.8660254037844384,75432.0
0,2,10,17,113664,0.8660254037844386,0.8978045395707416,-0.9659258262890683,74599.0
0,2,10,18,105495,0.8660254037844386,0.8978045395707416,-1.0,84615.0
0,2,10,19,79845,0.8660254037844386,0.8978045395707416,-0.9659258262890684,79007.0
0,2,10,20,76974,0.8660254037844386,0.8978045395707416,-0.8660254037844386,74617.0
0,2,10,21,61761,0.8660254037844386,0.8978045395707416,-0.7071067811865477,66099.0
0,2,10,22,71917,0.8660254037844386,0.8978045395707416,-0.5000000000000004,66382.0
0,2,10,23,69070,0.8660254037844386,0.8978045395707416,-0.2588190451025207,74514.0
0,2,11,0,71550,0.8660254037844386,0.7907757369376986,0.0,84779.0
0,2,11,1,94106,0.8660254037844386,0.7907757369376986,0.25881904510252074,68657.0
0,2,11,2,76722,0.8660254037844386,0.7907757369376986,0.49999999999999994,78557.0
0,2,11,3,91349,0.8660254037844386,0.7907757369376986,0.7071067811865475,99183.0
0,2,11,4,86891,0.8660254037844386,0.7907757369376986,0.8660254037844386,80810.0
0,2,11,5,74494,0.8660254037844386,0.7907757369376986,0.9659258262890683,63992.0
0,2,11,6,73487,0.8660254037844386,0.7907757369376986,1.0,55088.0
0,2,11,7,73558,0.8660254037844386,0.7907757369376986,0.9659258262890683,56891.0
0,2,11,8,67288,0.8660254037844386,0.7907757369376986,0.8660254037844388,58050.0
0,2,11,9,64053,0.8660254037844386,0.7907757369376986,0.7071067811865476,55226.0
0,2,11,10,87817,0.8660254037844386,0.7907757369376986,0.49999999999999994,51768.0
0,2,11,11,83263,0.8660254037844386,0.7907757369376986,0.258819045102521,57417.0
0,2,11,12,69386,0.8660254037844386,0.7907757369376986,1.2246467991473532e-16,80062.0
0,2,11,13,81152,0.8660254037844386,0.7907757369376986,-0.25881904510252035,99805.0
0,2,11,14,87671,0.8660254037844386,0.7907757369376986,-0.5000000000000001,98231.0
0,2,11,15,80930,0.8660254037844386,0.7907757369376986,-0.7071067811865475,97284.0
0,2,11,16,75432,0.8660254037844386,0.7907757369376986,-0.8660254037844384,98961.0
0,2,11,17,74599,0.8660254037844386,0.7907757369376986,-0.9659258262890683,82608.0
0,2,11,18,84615,0.8660254037844386,0.7907757369376986,-1.0,66138.0
0,2,11,19,79007,0.8660254037844386,0.7907757369376986,-0.9659258262890684,81461.0
0,2,11,20,74617,0.8660254037844386,0.7907757369376986,-0.8660254037844386,86293.0
0,2,11,21,66099,0.8660254037844386,0.7907757369376986,-0.7071067811865477,75573.0
